C:\NewDataCar\IMG\center_2021_08_13_14_58_50_569.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_50_569.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_50_569.jpg, 0, 1, 0, 30.19027
C:\NewDataCar\IMG\center_2021_08_13_14_58_50_677.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_50_677.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_50_677.jpg, 0, 1, 0, 30.19032
C:\NewDataCar\IMG\center_2021_08_13_14_58_50_780.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_50_780.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_50_780.jpg, 0, 1, 0, 30.19025
C:\NewDataCar\IMG\center_2021_08_13_14_58_50_881.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_50_881.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_50_881.jpg, 0, 1, 0, 30.19032
C:\NewDataCar\IMG\center_2021_08_13_14_58_50_986.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_50_986.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_50_986.jpg, 0, 0.7072969, 0, 30.12347
C:\NewDataCar\IMG\center_2021_08_13_14_58_51_094.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_51_094.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_51_094.jpg, -0.1717986, 0.3858643, 0, 30.04488
C:\NewDataCar\IMG\center_2021_08_13_14_58_51_203.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_51_203.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_51_203.jpg, -0.185103, 0.03476289, 0, 29.83935
C:\NewDataCar\IMG\center_2021_08_13_14_58_51_307.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_51_307.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_51_307.jpg, 0, 0, 0, 29.54124
C:\NewDataCar\IMG\center_2021_08_13_14_58_51_410.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_51_410.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_51_410.jpg, 0, 0, 0, 29.2424
C:\NewDataCar\IMG\center_2021_08_13_14_58_51_519.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_51_519.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_51_519.jpg, 0, 0, 0, 28.89007
C:\NewDataCar\IMG\center_2021_08_13_14_58_51_625.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_51_625.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_51_625.jpg, 0, 0, 0, 28.59995
C:\NewDataCar\IMG\center_2021_08_13_14_58_51_734.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_51_734.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_51_734.jpg, 0, 0, 0, 28.31277
C:\NewDataCar\IMG\center_2021_08_13_14_58_51_834.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_51_834.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_51_834.jpg, 0, 0.3029124, 0, 28.22338
C:\NewDataCar\IMG\center_2021_08_13_14_58_51_943.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_51_943.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_51_943.jpg, 0, 0.6614798, 0, 28.60571
C:\NewDataCar\IMG\center_2021_08_13_14_58_52_051.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_52_051.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_52_051.jpg, 0, 0.9549563, 0, 29.29494
C:\NewDataCar\IMG\center_2021_08_13_14_58_52_157.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_52_157.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_52_157.jpg, 0, 1, 0, 30.18314
C:\NewDataCar\IMG\center_2021_08_13_14_58_52_265.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_52_265.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_52_265.jpg, 0, 1, 0, 30.19028
C:\NewDataCar\IMG\center_2021_08_13_14_58_52_372.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_52_372.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_52_372.jpg, 0, 1, 0, 30.19029
C:\NewDataCar\IMG\center_2021_08_13_14_58_52_477.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_52_477.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_52_477.jpg, 0, 1, 0, 30.19031
C:\NewDataCar\IMG\center_2021_08_13_14_58_52_583.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_52_583.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_52_583.jpg, 0, 1, 0, 30.19029
C:\NewDataCar\IMG\center_2021_08_13_14_58_52_686.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_52_686.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_52_686.jpg, 0, 1, 0, 30.19034
C:\NewDataCar\IMG\center_2021_08_13_14_58_52_788.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_52_788.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_52_788.jpg, 0, 1, 0, 30.19029
C:\NewDataCar\IMG\center_2021_08_13_14_58_52_896.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_52_896.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_52_896.jpg, 0, 1, 0, 30.19032
C:\NewDataCar\IMG\center_2021_08_13_14_58_53_007.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_53_007.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_53_007.jpg, 0, 1, 0, 30.19026
C:\NewDataCar\IMG\center_2021_08_13_14_58_53_115.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_53_115.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_53_115.jpg, 0, 1, 0, 30.19027
C:\NewDataCar\IMG\center_2021_08_13_14_58_53_223.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_53_223.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_53_223.jpg, 0, 1, 0, 30.19101
C:\NewDataCar\IMG\center_2021_08_13_14_58_53_325.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_53_325.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_53_325.jpg, 0, 1, 0, 30.19024
C:\NewDataCar\IMG\center_2021_08_13_14_58_53_426.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_53_426.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_53_426.jpg, 0, 0.6968701, 0, 30.13244
C:\NewDataCar\IMG\center_2021_08_13_14_58_53_528.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_53_528.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_53_528.jpg, 0, 0.4186945, 0, 30.05373
C:\NewDataCar\IMG\center_2021_08_13_14_58_53_630.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_53_630.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_53_630.jpg, -0.0666672, 0.1054075, 0, 29.96336
C:\NewDataCar\IMG\center_2021_08_13_14_58_53_736.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_53_736.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_53_736.jpg, 0, 0, 0, 29.67913
C:\NewDataCar\IMG\center_2021_08_13_14_58_53_837.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_53_837.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_53_837.jpg, 0, 0, 0, 29.38084
C:\NewDataCar\IMG\center_2021_08_13_14_58_53_940.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_53_940.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_53_940.jpg, 0, 0, 0, 29.02715
C:\NewDataCar\IMG\center_2021_08_13_14_58_54_043.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_54_043.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_54_043.jpg, 0, 0, 0, 28.73567
C:\NewDataCar\IMG\center_2021_08_13_14_58_54_147.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_54_147.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_54_147.jpg, -0.0262692, 0, 0, 28.44697
C:\NewDataCar\IMG\center_2021_08_13_14_58_54_250.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_54_250.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_54_250.jpg, -0.1746555, 0, 0, 28.11999
C:\NewDataCar\IMG\center_2021_08_13_14_58_54_355.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_54_355.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_54_355.jpg, 0, 0, 0, 27.83624
C:\NewDataCar\IMG\center_2021_08_13_14_58_54_462.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_54_462.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_54_462.jpg, 0, 0, 0, 27.50023
C:\NewDataCar\IMG\center_2021_08_13_14_58_54_569.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_54_569.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_54_569.jpg, 0, 0, 0, 27.22399
C:\NewDataCar\IMG\center_2021_08_13_14_58_54_671.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_54_671.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_54_671.jpg, 0, 0.1035723, 0, 26.96886
C:\NewDataCar\IMG\center_2021_08_13_14_58_54_774.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_54_774.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_54_774.jpg, 0, 0.416469, 0, 27.00308
C:\NewDataCar\IMG\center_2021_08_13_14_58_54_880.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_54_880.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_54_880.jpg, 0, 0.7596011, 0, 27.54428
C:\NewDataCar\IMG\center_2021_08_13_14_58_54_985.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_54_985.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_54_985.jpg, 0, 1, 0, 28.36099
C:\NewDataCar\IMG\center_2021_08_13_14_58_55_089.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_55_089.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_55_089.jpg, 0, 1, 0, 29.28322
C:\NewDataCar\IMG\center_2021_08_13_14_58_55_195.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_55_195.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_55_195.jpg, 0, 1, 0, 30.18292
C:\NewDataCar\IMG\center_2021_08_13_14_58_55_300.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_55_300.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_55_300.jpg, 0, 1, 0, 30.19025
C:\NewDataCar\IMG\center_2021_08_13_14_58_55_405.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_55_405.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_55_405.jpg, 0, 0.979132, 0, 30.19026
C:\NewDataCar\IMG\center_2021_08_13_14_58_55_507.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_55_507.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_55_507.jpg, -0.1728285, 0.6555803, 0, 30.10413
C:\NewDataCar\IMG\center_2021_08_13_14_58_55_612.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_55_612.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_55_612.jpg, -0.2424765, 0.3636419, 0, 30.03415
C:\NewDataCar\IMG\center_2021_08_13_14_58_55_722.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_55_722.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_55_722.jpg, 0, 0.008745208, 0, 29.88417
C:\NewDataCar\IMG\center_2021_08_13_14_58_55_827.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_55_827.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_55_827.jpg, 0, 0, 0, 29.58146
C:\NewDataCar\IMG\center_2021_08_13_14_58_55_933.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_55_933.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_55_933.jpg, 0, 0, 0, 29.28413
C:\NewDataCar\IMG\center_2021_08_13_14_58_56_034.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_56_034.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_56_034.jpg, -0.3042018, 0, 0, 28.94722
C:\NewDataCar\IMG\center_2021_08_13_14_58_56_138.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_56_138.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_56_138.jpg, -0.02045912, 0, 0, 28.5761
C:\NewDataCar\IMG\center_2021_08_13_14_58_56_243.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_56_243.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_56_243.jpg, 0, 0, 0, 28.2855
C:\NewDataCar\IMG\center_2021_08_13_14_58_56_350.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_56_350.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_56_350.jpg, 0, 0, 0, 28.00091
C:\NewDataCar\IMG\center_2021_08_13_14_58_56_450.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_56_450.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_56_450.jpg, 0, 0, 0, 27.71968
C:\NewDataCar\IMG\center_2021_08_13_14_58_56_551.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_56_551.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_56_551.jpg, 0, 0.2156298, 0, 27.51713
C:\NewDataCar\IMG\center_2021_08_13_14_58_56_651.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_56_651.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_56_651.jpg, 0, 0.5167071, 0, 27.67967
C:\NewDataCar\IMG\center_2021_08_13_14_58_56_752.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_56_752.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_56_752.jpg, 0, 0.7998915, 0, 28.20496
C:\NewDataCar\IMG\center_2021_08_13_14_58_56_855.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_56_855.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_56_855.jpg, 0, 1, 0, 29.05662
C:\NewDataCar\IMG\center_2021_08_13_14_58_56_958.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_56_958.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_56_958.jpg, 0, 1, 0, 30.15497
C:\NewDataCar\IMG\center_2021_08_13_14_58_57_060.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_57_060.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_57_060.jpg, 0, 1, 0, 30.1903
C:\NewDataCar\IMG\center_2021_08_13_14_58_57_165.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_57_165.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_57_165.jpg, 0, 1, 0, 30.19029
C:\NewDataCar\IMG\center_2021_08_13_14_58_57_268.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_57_268.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_57_268.jpg, 0, 1, 0, 30.19027
C:\NewDataCar\IMG\center_2021_08_13_14_58_57_374.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_57_374.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_57_374.jpg, 0, 1, 0, 30.19029
C:\NewDataCar\IMG\center_2021_08_13_14_58_57_477.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_57_477.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_57_477.jpg, 0, 0.9793402, 0, 30.1903
C:\NewDataCar\IMG\center_2021_08_13_14_58_57_583.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_57_583.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_57_583.jpg, 0, 0.6205819, 0, 30.10588
C:\NewDataCar\IMG\center_2021_08_13_14_58_57_684.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_57_684.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_57_684.jpg, 0, 0.3159463, 0, 30.0295
C:\NewDataCar\IMG\center_2021_08_13_14_58_57_792.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_57_792.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_57_792.jpg, -0.2990523, 0.01689398, 0, 29.8527
C:\NewDataCar\IMG\center_2021_08_13_14_58_57_893.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_57_893.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_57_893.jpg, -0.2386944, 0, 0, 29.46028
C:\NewDataCar\IMG\center_2021_08_13_14_58_57_998.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_57_998.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_57_998.jpg, 0, 0, 0, 29.10241
C:\NewDataCar\IMG\center_2021_08_13_14_58_58_105.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_58_105.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_58_105.jpg, 0, 0, 0, 28.80721
C:\NewDataCar\IMG\center_2021_08_13_14_58_58_207.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_58_207.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_58_207.jpg, 0, 0, 0, 28.51754
C:\NewDataCar\IMG\center_2021_08_13_14_58_58_307.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_58_307.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_58_307.jpg, 0, 0, 0, 28.23113
C:\NewDataCar\IMG\center_2021_08_13_14_58_58_408.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_58_408.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_58_408.jpg, 0, 0.2795673, 0, 28.11449
C:\NewDataCar\IMG\center_2021_08_13_14_58_58_513.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_58_513.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_58_513.jpg, 0, 0.593649, 0, 28.35646
C:\NewDataCar\IMG\center_2021_08_13_14_58_58_620.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_58_620.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_58_620.jpg, 0, 0.9358974, 0, 29.12733
C:\NewDataCar\IMG\center_2021_08_13_14_58_58_728.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_58_728.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_58_728.jpg, 0, 1, 0, 30.03331
C:\NewDataCar\IMG\center_2021_08_13_14_58_58_832.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_58_832.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_58_832.jpg, 0, 1, 0, 30.19017
C:\NewDataCar\IMG\center_2021_08_13_14_58_58_934.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_58_934.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_58_934.jpg, 0, 1, 0, 30.19027
C:\NewDataCar\IMG\center_2021_08_13_14_58_59_039.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_59_039.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_59_039.jpg, 0, 1, 0, 30.1902
C:\NewDataCar\IMG\center_2021_08_13_14_58_59_144.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_59_144.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_59_144.jpg, 0, 0.6877714, 0, 30.11579
C:\NewDataCar\IMG\center_2021_08_13_14_58_59_245.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_59_245.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_59_245.jpg, 0, 0.3841786, 0, 30.04329
C:\NewDataCar\IMG\center_2021_08_13_14_58_59_352.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_59_352.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_59_352.jpg, 0, 0.09172185, 0, 29.95783
C:\NewDataCar\IMG\center_2021_08_13_14_58_59_455.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_59_455.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_59_455.jpg, 0, 0, 0, 29.67128
C:\NewDataCar\IMG\center_2021_08_13_14_58_59_560.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_59_560.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_59_560.jpg, 0, 0, 0, 29.31445
C:\NewDataCar\IMG\center_2021_08_13_14_58_59_661.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_59_661.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_59_661.jpg, -0.3027519, 0, 0, 28.95704
C:\NewDataCar\IMG\center_2021_08_13_14_58_59_767.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_59_767.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_59_767.jpg, 0, 0, 0, 28.66234
C:\NewDataCar\IMG\center_2021_08_13_14_58_59_875.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_59_875.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_59_875.jpg, 0, 0, 0, 28.37178
C:\NewDataCar\IMG\center_2021_08_13_14_58_59_977.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_58_59_977.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_58_59_977.jpg, 0, 0, 0, 28.08647
C:\NewDataCar\IMG\center_2021_08_13_14_59_00_082.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_00_082.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_00_082.jpg, 0, 0, 0, 27.74832
C:\NewDataCar\IMG\center_2021_08_13_14_59_00_187.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_00_187.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_00_187.jpg, -0.0504243, 0, 0, 27.46922
C:\NewDataCar\IMG\center_2021_08_13_14_59_00_290.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_00_290.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_00_290.jpg, -0.2663976, 0, 0, 27.13144
C:\NewDataCar\IMG\center_2021_08_13_14_59_00_394.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_00_394.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_00_394.jpg, 0, 0, 0, 26.85534
C:\NewDataCar\IMG\center_2021_08_13_14_59_00_497.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_00_497.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_00_497.jpg, 0, 0, 0, 26.58307
C:\NewDataCar\IMG\center_2021_08_13_14_59_00_599.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_00_599.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_00_599.jpg, 0, 0, 0, 26.26265
C:\NewDataCar\IMG\center_2021_08_13_14_59_00_701.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_00_701.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_00_701.jpg, 0, 0.0235023, 0, 25.99893
C:\NewDataCar\IMG\center_2021_08_13_14_59_00_809.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_00_809.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_00_809.jpg, 0, 0.3235005, 0, 25.94609
C:\NewDataCar\IMG\center_2021_08_13_14_59_00_916.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_00_916.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_00_916.jpg, 0, 0.620118, 0, 26.26184
C:\NewDataCar\IMG\center_2021_08_13_14_59_01_018.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_01_018.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_01_018.jpg, -0.2239452, 0.2642121, 0, 26.55255
C:\NewDataCar\IMG\center_2021_08_13_14_59_01_120.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_01_120.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_01_120.jpg, -0.3427218, 0, 0, 26.30205
C:\NewDataCar\IMG\center_2021_08_13_14_59_01_226.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_01_226.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_01_226.jpg, -0.046218, 0, 0, 26.03803
C:\NewDataCar\IMG\center_2021_08_13_14_59_01_331.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_01_331.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_01_331.jpg, 0, 0, 0, 25.7676
C:\NewDataCar\IMG\center_2021_08_13_14_59_01_433.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_01_433.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_01_433.jpg, -0.1467327, 0, 0, 25.50439
C:\NewDataCar\IMG\center_2021_08_13_14_59_01_540.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_01_540.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_01_540.jpg, -0.2175975, 0, 0, 25.1265
C:\NewDataCar\IMG\center_2021_08_13_14_59_01_647.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_01_647.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_01_647.jpg, 0, 0.3200487, 0, 25.05251
C:\NewDataCar\IMG\center_2021_08_13_14_59_01_754.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_01_754.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_01_754.jpg, 0, 0.6176025, 0, 25.3576
C:\NewDataCar\IMG\center_2021_08_13_14_59_01_861.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_01_861.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_01_861.jpg, 0, 0.852474, 0, 26.21301
C:\NewDataCar\IMG\center_2021_08_13_14_59_01_966.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_01_966.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_01_966.jpg, 0, 0.5361494, 0, 26.78311
C:\NewDataCar\IMG\center_2021_08_13_14_59_02_072.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_02_072.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_02_072.jpg, 0, 0.2428392, 0, 26.98895
C:\NewDataCar\IMG\center_2021_08_13_14_59_02_173.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_02_173.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_02_173.jpg, 0, 0.1024386, 0, 26.83904
C:\NewDataCar\IMG\center_2021_08_13_14_59_02_274.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_02_274.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_02_274.jpg, 0, 0.4035206, 0, 26.88223
C:\NewDataCar\IMG\center_2021_08_13_14_59_02_381.jpg, C:\NewDataCar\IMG\left_2021_08_13_14_59_02_381.jpg, C:\NewDataCar\IMG\right_2021_08_13_14_59_02_381.jpg, 0, 0.7548348, 0, 27.42542
